kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_desa_kelurahan
35,JAWA TIMUR,3501,KABUPATEN PACITAN,3501120,SUDIMORO,3501120007,SEMBOWO,35.01.12,SUDIMORO,35.01.12.2007,SEMBOWO
35,JAWA TIMUR,3501,KABUPATEN PACITAN,3501120,SUDIMORO,3501120008,KARANG MULYO,35.01.12,SUDIMORO,35.01.12.2008,KARANGMULYO
35,JAWA TIMUR,3501,KABUPATEN PACITAN,3501120,SUDIMORO,3501120009,GUNUNG REJO,35.01.12,SUDIMORO,35.01.12.2009,GUNUNGREJO
35,JAWA TIMUR,3501,KABUPATEN PACITAN,3501120,SUDIMORO,3501120010,SUMBER REJO,35.01.12,SUDIMORO,35.01.12.2010,SUMBEREJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020001,TUGUREJO,35.02.01,SLAHUNG,35.02.01.2001,TUGUREJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020002,SENEPO,35.02.01,SLAHUNG,35.02.01.2002,SENEPO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020003,SLAHUNG,35.02.01,SLAHUNG,35.02.01.2003,SLAHUNG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020004,CALUK,35.02.01,SLAHUNG,35.02.01.2004,CALUK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020005,BROTO,35.02.01,SLAHUNG,35.02.01.2005,BROTO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020006,MENGGARE,35.02.01,SLAHUNG,35.02.01.2006,MENGGARE
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020007,KAMBENG,35.02.01,SLAHUNG,35.02.01.2007,KAMBENG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020008,WATES,35.02.01,SLAHUNG,35.02.01.2008,WATES
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020009,NGILO-ILO,35.02.01,SLAHUNG,35.02.01.2009,NGILO-ILO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020010,DURI,35.02.01,SLAHUNG,35.02.01.2010,DURI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020011,NGLONING,35.02.01,SLAHUNG,35.02.01.2011,NGLONING
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020012,PLANCUNGAN,35.02.01,SLAHUNG,35.02.01.2012,PLANCUNGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020013,JEBENG,35.02.01,SLAHUNG,35.02.01.2013,JEBENG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020014,GALAK,35.02.01,SLAHUNG,35.02.01.2014,GALAK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020015,TRUNENG,35.02.01,SLAHUNG,35.02.01.2015,TRUNENG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020016,SIMO,35.02.01,SLAHUNG,35.02.01.2016,SIMO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020017,CRABAK,35.02.01,SLAHUNG,35.02.01.2017,CRABAK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020018,MOJOPITU,35.02.01,SLAHUNG,35.02.01.2018,MOJOPITU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020019,GUNDIK,35.02.01,SLAHUNG,35.02.01.2019,GUNDIK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020020,NAILAN,35.02.01,SLAHUNG,35.02.01.2020,NAILAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020021,GOMBANG,35.02.01,SLAHUNG,35.02.01.2021,GOMBANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502020,SLAHUNG,3502020022,JANTI,35.02.01,SLAHUNG,35.02.01.2022,JANTI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010001,BAOSANKIDUL,35.02.02,NGRAYUN,35.02.02.2003,BAOSAN KIDUL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010002,WONODADI,35.02.02,NGRAYUN,35.02.02.2001,WONODADI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010003,SENDANG,35.02.02,NGRAYUN,35.02.02.2002,SENDANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010004,MRAYAN,35.02.02,NGRAYUN,35.02.02.2005,MRAYAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010005,BINADE,35.02.02,NGRAYUN,35.02.02.2004,BINADE
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010006,BAOSANLOR,35.02.02,NGRAYUN,35.02.02.2006,BAOSAN LOR
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010007,NGRAYUN,35.02.02,NGRAYUN,35.02.02.2009,NGRAYUN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010008,TEMON,35.02.02,NGRAYUN,35.02.02.2007,TEMON
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010009,SELUR,35.02.02,NGRAYUN,35.02.02.2008,SELUR
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010010,CEPOKO,35.02.02,NGRAYUN,35.02.02.2010,CEPOKO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502010,NGRAYUN,3502010011,GEDANGAN,35.02.02,NGRAYUN,35.02.02.2011,GEDANGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030001,PELEM,35.02.03,BUNGKAL,35.02.03.2001,PELEM
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030002,KORIPAN,35.02.03,BUNGKAL,35.02.03.2002,KORIPAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030003,BEKARE,35.02.03,BUNGKAL,35.02.03.2003,BEKARE
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030004,NAMBAK,35.02.03,BUNGKAL,35.02.03.2004,NAMBAK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030005,KALISAT,35.02.03,BUNGKAL,35.02.03.2005,KALISAT
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030006,MUNGGU,35.02.03,BUNGKAL,35.02.03.2006,MUNGGU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030007,PAGER,35.02.03,BUNGKAL,35.02.03.2007,PAGER
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030008,BELANG,35.02.03,BUNGKAL,35.02.03.2008,BELANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030009,BUNGKAL,35.02.03,BUNGKAL,35.02.03.2009,BUNGKAL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030010,KETONGGO,35.02.03,BUNGKAL,35.02.03.2010,KETONGGO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030011,KUNTI,35.02.03,BUNGKAL,35.02.03.2011,KUNTI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030012,BANCAR,35.02.03,BUNGKAL,35.02.03.2012,BANCAR
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030013,PADAS,35.02.03,BUNGKAL,35.02.03.2013,PADAS
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030014,BUNGU,35.02.03,BUNGKAL,35.02.03.2014,BUNGU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030015,KUPUK,35.02.03,BUNGKAL,35.02.03.2015,KUPUK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030016,SAMBILAWANG,35.02.03,BUNGKAL,35.02.03.2016,SAMBILAWANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030017,KWAJON,35.02.03,BUNGKAL,35.02.03.2017,KWAJON
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030018,BEDIWETAN,35.02.03,BUNGKAL,35.02.03.2018,BEDIWETAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502030,BUNGKAL,3502030019,BEDIKULON,35.02.03,BUNGKAL,35.02.03.2019,BEDIKULON
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040001,GAJAH,35.02.04,SAMBIT,35.02.04.2001,GAJAH
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040002,WRINGINANOM,35.02.04,SAMBIT,35.02.04.2002,WRINGINANOM
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040003,NGADISANAN,35.02.04,SAMBIT,35.02.04.2003,NGADISANAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040004,MAGUWAN,35.02.04,SAMBIT,35.02.04.2004,MAGUWAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040005,NGLEWAN,35.02.04,SAMBIT,35.02.04.2005,NGLEWAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040006,BEDINGIN,35.02.04,SAMBIT,35.02.04.2006,BEDINGIN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040007,BANCANGAN,35.02.04,SAMBIT,35.02.04.2007,BANCANGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040008,CAMPUREJO,35.02.04,SAMBIT,35.02.04.2008,CAMPUREJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040009,CAMPURSARI,35.02.04,SAMBIT,35.02.04.2009,CAMPURSARI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040010,BULU,35.02.04,SAMBIT,35.02.04.2010,BULU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040011,SAMBIT,35.02.04,SAMBIT,35.02.04.2011,SAMBIT
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040012,BESUKI,35.02.04,SAMBIT,35.02.04.2012,BESUKI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040013,WILANGAN,35.02.04,SAMBIT,35.02.04.2013,WILANGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040014,BANGSALAN,35.02.04,SAMBIT,35.02.04.2014,BANGSALAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040015,KEMUNING,35.02.04,SAMBIT,35.02.04.2015,KEMUNING
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502040,SAMBIT,3502040016,JRAKAH,35.02.04,SAMBIT,35.02.04.2016,JRAKAH
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050001,TUMPUK,35.02.05,SAWOO,35.02.05.2001,TUMPUK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050002,PANGKAL,35.02.05,SAWOO,35.02.05.2002,PANGKAL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050003,TUMPAKPELEM,35.02.05,SAWOO,35.02.05.2003,TUMPAK PELEM
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050004,TEMPURAN,35.02.05,SAWOO,35.02.05.2004,TEMPURAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050005,SRITI,35.02.05,SAWOO,35.02.05.2005,SRITI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050006,TEMON,35.02.05,SAWOO,35.02.05.2006,TEMON
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050007,SAWOO,35.02.05,SAWOO,35.02.05.2007,SAWOO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050008,PRAYUNGAN,35.02.05,SAWOO,35.02.05.2008,PRAYUNGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050009,TUGUREJO,35.02.05,SAWOO,35.02.05.2009,TUGUREJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050010,GROGOL,35.02.05,SAWOO,35.02.05.2010,GROGOL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050011,KETRO,35.02.05,SAWOO,35.02.05.2011,KETRO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050012,KORI,35.02.05,SAWOO,35.02.05.2012,KORI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050013,BONDRANG,35.02.05,SAWOO,35.02.05.2013,BONDRANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502050,SAWOO,3502050014,NGINDENG,35.02.05,SAWOO,35.02.05.2014,NGINDENG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502060,SOOKO,3502060001,NGADIROJO,35.02.06,SOOKO,35.02.06.2001,NGADIROJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502060,SOOKO,3502060002,KLEPU,35.02.06,SOOKO,35.02.06.2002,KLEPU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502060,SOOKO,3502060003,SURU,35.02.06,SOOKO,35.02.06.2003,SURU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502060,SOOKO,3502060004,SOOKO,35.02.06,SOOKO,35.02.06.2004,SOOKO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502060,SOOKO,3502060005,BEDOHO,35.02.06,SOOKO,35.02.06.2005,BEDOHO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502060,SOOKO,3502060006,JURUG,35.02.06,SOOKO,35.02.06.2006,JURUG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070001,KARANGPATIHAN,35.02.07,PULUNG,35.02.07.2001,KARANGPATIHAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070002,TEGALREJO,35.02.07,PULUNG,35.02.07.2002,TEGALREJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070003,BEDRUG,35.02.07,PULUNG,35.02.07.2003,BEDRUG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070004,WAGIRKIDUL,35.02.07,PULUNG,35.02.07.2004,WAGIR KIDUL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070005,SINGGAHAN,35.02.07,PULUNG,35.02.07.2005,SINGGAHAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070006,PATIK,35.02.07,PULUNG,35.02.07.2006,PATIK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070007,PULUNG,35.02.07,PULUNG,35.02.07.2007,PULUNG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070008,PULUNG MERDIKO,35.02.07,PULUNG,35.02.07.2008,PULUNG MERDIKO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070009,SIDOHARJO,35.02.07,PULUNG,35.02.07.2009,SIDOHARJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070010,WOTAN,35.02.07,PULUNG,35.02.07.2010,WOTAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070011,PLUNTURAN,35.02.07,PULUNG,35.02.07.2011,PLUNTURAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070012,POMAHAN,35.02.07,PULUNG,35.02.07.2012,POMAHAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070013,KESUGIHAN,35.02.07,PULUNG,35.02.07.2013,KESUGIHAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070014,SERAG,35.02.07,PULUNG,35.02.07.2014,SERAG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070015,WAYANG,35.02.07,PULUNG,35.02.07.2015,WAYANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070016,MUNGGUNG,35.02.07,PULUNG,35.02.07.2016,MUNGGUNG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070017,BEKIRING,35.02.07,PULUNG,35.02.07.2017,BEKIRING
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502070,PULUNG,3502070018,BANARAN,35.02.07,PULUNG,35.02.07.2018,BANARAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080012,MLARAK,35.02.08,MLARAK,35.02.08.2012,MLARAK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080001,TUGU,35.02.08,MLARAK,35.02.08.2001,TUGU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080002,CANDI,35.02.08,MLARAK,35.02.08.2002,CANDI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080003,TOTOKAN,35.02.08,MLARAK,35.02.08.2003,TOTOKAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080004,NGRUKEM,35.02.08,MLARAK,35.02.08.2004,NGRUKEM
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080005,SIWALAN,35.02.08,MLARAK,35.02.08.2005,SIWALAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080006,JORESAN,35.02.08,MLARAK,35.02.08.2006,JORESAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080007,NGLUMPANG,35.02.08,MLARAK,35.02.08.2007,NGLUMPANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080008,GONTOR,35.02.08,MLARAK,35.02.08.2008,GONTOR
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080009,GANDU,35.02.08,MLARAK,35.02.08.2009,GANDU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080010,JABUNG,35.02.08,MLARAK,35.02.08.2010,JABUNG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080011,BAJANG,35.02.08,MLARAK,35.02.08.2011,BAJANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080013,SERANGAN,35.02.08,MLARAK,35.02.08.2013,SERANGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080014,SUREN,35.02.08,MLARAK,35.02.08.2014,SUREN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502080,MLARAK,3502080015,KAPONAN,35.02.08,MLARAK,35.02.08.2015,KAPONAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100001,NGASINAN,35.02.09,JETIS,35.02.09.2001,NGASINAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100002,KUTUKULON,35.02.09,JETIS,35.02.09.2002,KUTU KULON
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100003,KUTUWETAN,35.02.09,JETIS,35.02.09.2003,KUTU WETAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100004,KRADENAN,35.02.09,JETIS,35.02.09.2004,KRADENAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100005,MOJOMATI,35.02.09,JETIS,35.02.09.2005,MOJOMATI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100006,COPER,35.02.09,JETIS,35.02.09.2006,COPER
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100007,MOJOREJO,35.02.09,JETIS,35.02.09.2007,MOJOREJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100008,KARANGGEBANG,35.02.09,JETIS,35.02.09.2008,KARANGGEBANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100009,JETIS,35.02.09,JETIS,35.02.09.2009,JETIS
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100010,TEGALSARI,35.02.09,JETIS,35.02.09.2010,TEGALSARI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100011,WONOKETRO,35.02.09,JETIS,35.02.09.2011,WONOKETRO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100012,JOSARI,35.02.09,JETIS,35.02.09.2012,JOSARI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100013,TURI,35.02.09,JETIS,35.02.09.2013,TURI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502100,JETIS,3502100014,WINONG,35.02.09,JETIS,35.02.09.2014,WINONG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090001,DEMANGAN,35.02.10,SIMAN,35.02.10.2001,DEMANGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090002,NGABAR,35.02.10,SIMAN,35.02.10.2002,NGABAR
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090003,MADUSARI,35.02.10,SIMAN,35.02.10.2003,MADUSARI
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090004,BETON,35.02.10,SIMAN,35.02.10.2004,BETON
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090005,SEKARAN,35.02.10,SIMAN,35.02.10.2005,SEKARAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090006,BRAHU,35.02.10,SIMAN,35.02.10.2006,BRAHU
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090007,KEPUH RUBUH,35.02.10,SIMAN,35.02.10.2007,KEPUHRUBUH
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090008,SAWUH,35.02.10,SIMAN,35.02.10.2008,SAWUH
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090009,JARAK,35.02.10,SIMAN,35.02.10.2009,JARAK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090010,TRANJANG,35.02.10,SIMAN,35.02.10.2010,TRANJANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090011,PIJERAN,35.02.10,SIMAN,35.02.10.2011,PIJERAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090012,MANUK,35.02.10,SIMAN,35.02.10.2012,MANUK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090013,SIMAN,35.02.10,SIMAN,35.02.10.2013,SIMAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090014,PATIHAN KIDUL,35.02.10,SIMAN,35.02.10.2014,PATIHAN KIDUL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090015,RONOSENTANAN,35.02.10,SIMAN,35.02.10.2015,RONOSENTANAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090016,TAJUG,35.02.10,SIMAN,35.02.10.2016,TAJUG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090017,RONOWIJAYAN,35.02.10,SIMAN,35.02.10.1017,RONOWIJAYAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502090,SIMAN,3502090018,MANGUNSUMAN,35.02.10,SIMAN,35.02.10.1018,MANGUNSUMAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110001,PANDAK,35.02.11,BALONG,35.02.11.2001,PANDAK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110002,BULUKIDUL,35.02.11,BALONG,35.02.11.2002,BULU KIDUL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110003,BULAK,35.02.11,BALONG,35.02.11.2003,BULAK
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110004,NGENDUT,35.02.11,BALONG,35.02.11.2004,NGENDUT
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110005,KARANGPATIHAN,35.02.11,BALONG,35.02.11.2005,KARANGPATIHAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110006,SUMBEREJO,35.02.11,BALONG,35.02.11.2006,SUMBEREJO
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110007,NGUMPUL,35.02.11,BALONG,35.02.11.2007,NGUMPUL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110008,NGRAKET,35.02.11,BALONG,35.02.11.2008,NGRAKET
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110009,DADAPAN,35.02.11,BALONG,35.02.11.2009,DADAPAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110010,SINGKIL,35.02.11,BALONG,35.02.11.2010,SINGKIL
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110011,KARANGAN,35.02.11,BALONG,35.02.11.2011,KARANGAN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110012,BAJANG,35.02.11,BALONG,35.02.11.2012,BAJANG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110013,BALONG,35.02.11,BALONG,35.02.11.2013,BALONG
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110014,JALEN,35.02.11,BALONG,35.02.11.2014,JALEN
35,JAWA TIMUR,3502,KABUPATEN PONOROGO,3502110,BALONG,3502110015,KARANGMOJO,35.02.11,BALONG,35.02.11.2015,KARANGMOJO
